"Core","Property","Depth","Age_BP","Age_CE","Value"
"PS2641_5","IP25_uggTOC",138,2769,-819,0.9046
"PS2641_5","IP25_uggTOC",139,2788,-838,0.6961
"PS2641_5","IP25_uggTOC",140,2806,-856,0.8142
"PS2641_5","IP25_uggTOC",141,2824,-874,0.7669
"PS2641_5","IP25_uggTOC",142,2843,-893,0.7062
"PS2641_5","IP25_uggTOC",143,2861,-911,0.6227
"PS2641_5","IP25_uggTOC",144,2879,-929,0.6112
"PS2641_5","IP25_uggTOC",145,2898,-948,0.7185
"PS2641_5","IP25_uggTOC",146,2916,-966,0.5487
"PS2641_5","IP25_uggTOC",147,2935,-985,0.6276
"PS2641_5","IP25_uggTOC",148,2953,-1003,0.7473
"PS2641_5","IP25_uggTOC",149,2971,-1021,0.5699
"PS2641_5","IP25_uggTOC",150,2990,-1040,0.6599
"PS2641_5","IP25_uggTOC",151,3008,-1058,0.5356
"PS2641_5","IP25_uggTOC",152,3034,-1084,0.759
"PS2641_5","IP25_uggTOC",153,3061,-1111,0.5786
"PS2641_5","IP25_uggTOC",154,3087,-1137,0.6193
"PS2641_5","IP25_uggTOC",155,3113,-1163,0.6776
"PS2641_5","IP25_uggTOC",156,3139,-1189,1.519
"PS2641_5","IP25_uggTOC",157,3166,-1216,0.6435
"PS2641_5","IP25_uggTOC",158,3192,-1242,0.8068
"PS2641_5","IP25_uggTOC",159,3218,-1268,0.8895
"PS2641_5","IP25_uggTOC",160,3245,-1295,0.8418
"PS2641_5","IP25_uggTOC",161,3271,-1321,0.9199
"PS2641_5","IP25_uggTOC",162,3297,-1347,0.7249
"PS2641_5","IP25_uggTOC",163,3323,-1373,0.626
"PS2641_5","IP25_uggTOC",164,3350,-1400,0.5488
"PS2641_5","IP25_uggTOC",165,3376,-1426,0.7468
"PS2641_5","IP25_uggTOC",166,3412,-1462,0.7337
"PS2641_5","IP25_uggTOC",167,3449,-1499,0.4727
"PS2641_5","IP25_uggTOC",168,3485,-1535,0.7696
"PS2641_5","IP25_uggTOC",169,3522,-1572,1.0128
"PS2641_5","IP25_uggTOC",170,3558,-1608,0.735
"PS2641_5","IP25_uggTOC",171,3594,-1644,0.6259
"PS2641_5","IP25_uggTOC",172,3631,-1681,0.82
"PS2641_5","IP25_uggTOC",173,3667,-1717,0.61
"PS2641_5","IP25_uggTOC",174,3704,-1754,0.8513
"PS2641_5","IP25_uggTOC",175,3740,-1790,0.582
"PS2641_5","IP25_uggTOC",176,3781,-1831,0.6247
"PS2641_5","IP25_uggTOC",177,3821,-1871,0.6797
"PS2641_5","IP25_uggTOC",178,3862,-1912,0.7093
"PS2641_5","IP25_uggTOC",179,3903,-1953,0.721
"PS2641_5","IP25_uggTOC",180,3944,-1994,0.7417
"PS2641_5","IP25_uggTOC",181,3984,-2034,0.7093
"PS2641_5","IP25_uggTOC",182,4025,-2075,0.65
"PS2641_5","IP25_uggTOC",183,4066,-2116,0.7289
"PS2641_5","IP25_uggTOC",184,4107,-2157,0.6993
"PS2641_5","IP25_uggTOC",185,4147,-2197,0.7743
"PS2641_5","IP25_uggTOC",186,4188,-2238,0.86
"PS2641_5","IP25_uggTOC",187,4229,-2279,0.8719
"PS2641_5","IP25_uggTOC",188,4270,-2320,0.8973
"PS2641_5","IP25_uggTOC",189,4310,-2360,0.7389
"PS2641_5","IP25_uggTOC",190,4351,-2401,0.7792
"PS2641_5","IP25_uggTOC",191,4392,-2442,0.7674
"PS2641_5","IP25_uggTOC",192,4433,-2483,0.6986
"PS2641_5","IP25_uggTOC",193,4473,-2523,0.9205
"PS2641_5","IP25_uggTOC",196,4596,-2646,1.1273
"PS2641_5","IP25_uggTOC",198,4677,-2727,0.8574
"PS2641_5","IP25_uggTOC",200,4688,-2738,0.8185
"PS2641_5","IP25_uggTOC",230,4853,-2903,0.9514
"PS2641_5","IP25_uggTOC",231,4870,-2920,0.9262
"PS2641_5","IP25_uggTOC",232,4888,-2938,0.7504
"PS2641_5","IP25_uggTOC",233,4905,-2955,0.8966
"PS2641_5","IP25_uggTOC",234,4923,-2973,0.7338
"PS2641_5","IP25_uggTOC",236,4958,-3008,0.8009
"PS2641_5","IP25_uggTOC",238,4993,-3043,0.8201
"PS2641_5","IP25_uggTOC",239,5011,-3061,0.7871
"PS2641_5","IP25_uggTOC",240,5029,-3079,0.9851
"PS2641_5","IP25_uggTOC",241,5046,-3096,1.0594
"PS2641_5","IP25_uggTOC",242,5064,-3114,0.736
"PS2641_5","IP25_uggTOC",243,5081,-3131,0.8589
"PS2641_5","IP25_uggTOC",244,5099,-3149,0.8791
"PS2641_5","IP25_uggTOC",246,5134,-3184,0.7633
"PS2641_5","IP25_uggTOC",247,5152,-3202,0.7438
"PS2641_5","IP25_uggTOC",248,5170,-3220,0.9554
"PS2641_5","IP25_uggTOC",249,5187,-3237,0.5812
"PS2641_5","IP25_uggTOC",250,5205,-3255,0.8717
"PS2641_5","IP25_uggTOC",251,5222,-3272,0.7562
