"Core","Property","Depth","Age_BP","Age_CE","Value"
"PS93_025_1_2","IP25_uggTOC",66,2240,-290,0.5466
"PS93_025_1_2","IP25_uggTOC",67,2279,-329,0.7848
"PS93_025_1_2","IP25_uggTOC",68,2322,-372,0.7586
"PS93_025_1_2","IP25_uggTOC",70,2399,-449,0.6314
"PS93_025_1_2","IP25_uggTOC",72,2487,-537,0.6175
"PS93_025_1_2","IP25_uggTOC",73,2533,-583,0.3063
"PS93_025_1_2","IP25_uggTOC",74,2577,-627,0.4815
"PS93_025_1_2","IP25_uggTOC",75,2623,-673,0.8485
"PS93_025_1_2","IP25_uggTOC",76,2670,-720,0.4159
"PS93_025_1_2","IP25_uggTOC",77,2713,-763,0.7941
"PS93_025_1_2","IP25_uggTOC",78,2753,-803,0.6162
"PS93_025_1_2","IP25_uggTOC",80,2831,-881,0.6581
"PS93_025_1_2","IP25_uggTOC",83,2958,-1008,0.5891
"PS93_025_1_2","IP25_uggTOC",85,3072,-1122,0.662
"PS93_025_1_2","IP25_uggTOC",87,3150,-1200,0.5616
"PS93_025_1_2","IP25_uggTOC",90,3265,-1315,0.6254
"PS93_025_1_2","IP25_uggTOC",93,3419,-1469,0.6429
"PS93_025_1_2","IP25_uggTOC",95,3507,-1557,0.54
"PS93_025_1_2","IP25_uggTOC",97,3580,-1630,0.5635
"PS93_025_1_2","IP25_uggTOC",100,3698,-1748,0.5269
"PS93_025_1_2","IP25_uggTOC",103,3818,-1868,0.5312
"PS93_025_1_2","IP25_uggTOC",105,3924,-1974,0.4984
"PS93_025_1_2","IP25_uggTOC",107,4020,-2070,0.4883
"PS93_025_1_2","IP25_uggTOC",110,4147,-2197,0.5203
"PS93_025_1_2","IP25_uggTOC",113,4265,-2315,0.463
"PS93_025_1_2","IP25_uggTOC",115,4351,-2401,0.5523
"PS93_025_1_2","IP25_uggTOC",117,4422,-2472,0.6224
"PS93_025_1_2","IP25_uggTOC",120,4531,-2581,0.683
"PS93_025_1_2","IP25_uggTOC",124,4700,-2750,0.4472
"PS93_025_1_2","IP25_uggTOC",125,4741,-2791,0.5731
"PS93_025_1_2","IP25_uggTOC",126,4776,-2826,0.4338
"PS93_025_1_2","IP25_uggTOC",127,4815,-2865,0.4662
"PS93_025_1_2","IP25_uggTOC",128,4854,-2904,0.3842
"PS93_025_1_2","IP25_uggTOC",130,4939,-2989,0.3713
"PS93_025_1_2","IP25_uggTOC",133,5060,-3110,0.4072
"PS93_025_1_2","IP25_uggTOC",135,5144,-3194,0.5379
"PS93_025_1_2","IP25_uggTOC",137,5225,-3275,0.6061
"PS93_025_1_2","IP25_uggTOC",140,5366,-3416,0.7932
"PS93_025_1_2","IP25_uggTOC",143,5462,-3512,0.647
"PS93_025_1_2","IP25_uggTOC",145,5522,-3572,0.554
"PS93_025_1_2","IP25_uggTOC",147,5581,-3631,0.3257
"PS93_025_1_2","IP25_uggTOC",150,5669,-3719,0.5641
"PS93_025_1_2","IP25_uggTOC",153,5756,-3806,0.4743
"PS93_025_1_2","IP25_uggTOC",155,5814,-3864,0.4368
"PS93_025_1_2","IP25_uggTOC",157,5870,-3920,0.356
"PS93_025_1_2","IP25_uggTOC",160,5952,-4002,0.433
"PS93_025_1_2","IP25_uggTOC",163,6113,-4163,0.5543
"PS93_025_1_2","IP25_uggTOC",165,6200,-4250,0.4553
"PS93_025_1_2","IP25_uggTOC",167,6288,-4338,0.5997
"PS93_025_1_2","IP25_uggTOC",170,6428,-4478,0.6501
"PS93_025_1_2","IP25_uggTOC",173,6564,-4614,0.5815
"PS93_025_1_2","IP25_uggTOC",174,6610,-4660,0.6659
"PS93_025_1_2","IP25_uggTOC",175,6656,-4706,0.5186
"PS93_025_1_2","IP25_uggTOC",176,6703,-4753,0.6537
"PS93_025_1_2","IP25_uggTOC",177,6753,-4803,0.3919
"PS93_025_1_2","IP25_uggTOC",180,6918,-4968,0.593
"PS93_025_1_2","IP25_uggTOC",182,7000,-5050,0.4766
"PS93_025_1_2","IP25_uggTOC",183,7040,-5090,0.6342
"PS93_025_1_2","IP25_uggTOC",184,7081,-5131,0.4499
"PS93_025_1_2","IP25_uggTOC",185,7126,-5176,0.7653
"PS93_025_1_2","IP25_uggTOC",186,7174,-5224,0.4232
"PS93_025_1_2","IP25_uggTOC",187,7214,-5264,0.4023
"PS93_025_1_2","IP25_uggTOC",188,7257,-5307,0.5963
"PS93_025_1_2","IP25_uggTOC",190,7342,-5392,0.7334
"PS93_025_1_2","IP25_uggTOC",193,7467,-5517,0.4574
"PS93_025_1_2","IP25_uggTOC",194,7507,-5557,0.5197
"PS93_025_1_2","IP25_uggTOC",195,7552,-5602,0.3914
"PS93_025_1_2","IP25_uggTOC",196,7592,-5642,0.3988
"PS93_025_1_2","IP25_uggTOC",197,7635,-5685,0.4944
"PS93_025_1_2","IP25_uggTOC",200,7760,-5810,0.4213
"PS93_025_1_2","IP25_uggTOC",203,7884,-5934,0.3562
"PS93_025_1_2","IP25_uggTOC",205,7991,-6041,0.1481
"PS93_025_1_2","IP25_uggTOC",207,8115,-6165,0.1626
"PS93_025_1_2","IP25_uggTOC",210,8286,-6336,0.159
"PS93_025_1_2","IP25_uggTOC",213,8457,-6507,0.23
"PS93_025_1_2","IP25_uggTOC",215,8604,-6654,0.1681
"PS93_025_1_2","IP25_uggTOC",217,8725,-6775,0.2558
"PS93_025_1_2","IP25_uggTOC",220,8903,-6953,0.4066
"PS93_025_1_2","IP25_uggTOC",223,9093,-7143,0.3589
"PS93_025_1_2","IP25_uggTOC",224,9155,-7205,0.1396
"PS93_025_1_2","IP25_uggTOC",225,9197,-7247,0.2868
"PS93_025_1_2","IP25_uggTOC",226,9229,-7279,0.142
"PS93_025_1_2","IP25_uggTOC",227,9261,-7311,0.1736
"PS93_025_1_2","IP25_uggTOC",230,9356,-7406,0.22
"PS93_025_1_2","IP25_uggTOC",232,9422,-7472,0.3665
"PS93_025_1_2","IP25_uggTOC",233,9455,-7505,0.3922
"PS93_025_1_2","IP25_uggTOC",235,9519,-7569,0.3713
"PS93_025_1_2","IP25_uggTOC",236,9553,-7603,0.3679
"PS93_025_1_2","IP25_uggTOC",237,9587,-7637,0.4013
"PS93_025_1_2","IP25_uggTOC",238,9619,-7669,0.3791
"PS93_025_1_2","IP25_uggTOC",239,9653,-7703,0.3815
"PS93_025_1_2","IP25_uggTOC",240,9687,-7737,0.3921
"PS93_025_1_2","IP25_uggTOC",243,9780,-7830,0.4606
"PS93_025_1_2","IP25_uggTOC",244,9812,-7862,0.3232
"PS93_025_1_2","IP25_uggTOC",245,9843,-7893,0.3053
"PS93_025_1_2","IP25_uggTOC",246,9875,-7925,0.2559
"PS93_025_1_2","IP25_uggTOC",247,9909,-7959,0.3536
"PS93_025_1_2","IP25_uggTOC",248,9939,-7989,0.2823
"PS93_025_1_2","IP25_uggTOC",249,9974,-8024,0.3072
"PS93_025_1_2","IP25_uggTOC",250,10004,-8054,0.2805
"PS93_025_1_2","IP25_uggTOC",251,10038,-8088,0.2681
"PS93_025_1_2","IP25_uggTOC",252,10068,-8118,0.2873
"PS93_025_1_2","IP25_uggTOC",253,10100,-8150,0.4169
"PS93_025_1_2","IP25_uggTOC",254,10133,-8183,0.3473
"PS93_025_1_2","IP25_uggTOC",255,10166,-8216,0.4268
"PS93_025_1_2","IP25_uggTOC",256,10213,-8263,0.3476
"PS93_025_1_2","IP25_uggTOC",257,10261,-8311,0.3615
"PS93_025_1_2","IP25_uggTOC",258,10308,-8358,0.304
